*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2015, day: 300, System start
*     Year: 2016, day:  42, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    1
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
   362.000       72.171       0.0000      1.77265E-05  6.39604E-02  1.54374E-02   11.786      1.35008E+05   6068.0    
   363.000       85.000       0.0000      1.90694E-05  6.57008E-02  1.71952E-02   11.986      1.34666E+05   6066.6    
   364.000       85.000       0.0000      2.04711E-05  6.18444E-02  1.90070E-02   12.092      1.34654E+05   6065.4    
   365.000       77.613       0.0000      2.19276E-05  6.26020E-02  2.08646E-02   12.133      1.34642E+05   6064.2    
   366.000       56.017       0.0000      2.34337E-05  6.28382E-02  2.27606E-02   12.146      1.34630E+05   6062.9    
   367.000       34.354       0.0000      2.49835E-05  6.08438E-02  2.46880E-02   11.841      1.34618E+05   6061.7    
   368.000       34.925       0.0000      2.65693E-05  5.86187E-02  2.66399E-02   11.645      1.34606E+05   6060.5    
   369.000       25.700       0.0000      2.81831E-05  5.99339E-02  2.86094E-02   11.948      1.34594E+05   6059.3    
   370.000       14.330       50.000      2.98223E-05  6.22633E-02  3.05906E-02   12.168      1.34582E+05   6058.1    
   371.000       46.430       0.0000      3.14866E-05  6.23421E-02  3.25784E-02   12.046      1.34570E+05   6056.9    
   372.000       29.197       0.0000      3.31725E-05  6.25277E-02  3.45681E-02   12.110      1.34558E+05   6055.6    
   373.000       7.7122       50.000      3.48737E-05  6.38510E-02  3.65553E-02   12.271      1.34546E+05   6054.4    
   374.000       41.576       0.0000      3.65875E-05  6.42730E-02  3.85365E-02   12.225      1.34534E+05   6053.2    
   375.000       21.775       0.0000      3.83124E-05  6.47217E-02  4.05084E-02   12.304      1.34521E+05   6051.9    
   376.000       1.7823       50.000      4.00440E-05  6.59940E-02  4.24680E-02   12.446      1.33930E+05   6050.8    
   377.000       33.937       0.0000      4.17800E-05  6.04150E-02  4.44128E-02   12.434      1.33918E+05   6049.8    
   378.000       39.833       0.0000      4.35198E-05  6.61980E-02  4.63406E-02   12.383      1.33905E+05   6048.7    
   379.000       19.114       50.000      4.52597E-05  7.61170E-02  4.82492E-02   12.485      1.33893E+05   6047.7    
   380.000       52.315       0.0000      4.69961E-05  8.52384E-02  5.01369E-02   12.259      1.33881E+05   6046.7    
   381.000       40.580       0.0000      4.87272E-05  9.39920E-02  5.20016E-02   12.193      1.33868E+05   6045.7    
   382.000       29.437       0.0000      5.04469E-05  9.59065E-02  5.38414E-02   12.344      1.33856E+05   6044.6    
   383.000       7.8468       50.000      5.21560E-05  9.89422E-02  5.56545E-02   12.513      1.33843E+05   6043.6    
   384.000       36.277       0.0000      5.38562E-05  9.88218E-02  5.74402E-02   12.393      1.33831E+05   6042.5    
   385.000       17.355       50.000      5.55475E-05  8.27746E-02  5.91975E-02   12.501      1.33819E+05   6041.5    
   386.000       50.822       0.0000      5.72248E-05  6.11352E-02  6.09253E-02   12.386      1.33806E+05   6040.5    
   387.000       37.952       0.0000      5.88886E-05  6.06815E-02  6.26227E-02   12.394      1.33794E+05   6039.4    
   388.000       22.295       0.0000      6.05345E-05  6.05749E-02  6.42888E-02   12.357      1.33781E+05   6038.4    
   389.000       5.4529       50.000      6.21621E-05  5.99531E-02  6.59227E-02   12.299      1.33769E+05   6037.4    
   390.000       37.864       0.0000      6.37672E-05  5.87855E-02  6.75234E-02   12.091      1.33757E+05   6036.4    
   391.000       20.430       0.0000      6.53484E-05  5.81140E-02  6.90899E-02   12.123      1.33745E+05   6035.4    
   392.000       2.8418       50.000      6.69027E-05  5.89527E-02  7.06214E-02   12.264      1.33733E+05   6034.3    
   393.000       35.729       0.0000      6.84334E-05  5.96100E-02  7.21171E-02   12.279      1.33720E+05   6033.3    
   394.000       19.756       50.000      6.99443E-05  6.11589E-02  7.35770E-02   12.526      1.33708E+05   6032.3    
   395.000       49.553       0.0000      7.14354E-05  6.22579E-02  7.50009E-02   12.510      1.33695E+05   6031.2    
   396.000       27.364       0.0000      7.29099E-05  6.29641E-02  7.63892E-02   12.637      1.33683E+05   6030.2    
   397.000       5.2161       50.000      7.43637E-05  6.47686E-02  7.77426E-02   12.828      1.33670E+05   6029.1    
   398.000       34.556       0.0000      7.57989E-05  6.60151E-02  7.90618E-02   12.882      1.33657E+05   6028.0    
   399.000       12.267       50.000      7.72185E-05  6.70197E-02  8.03480E-02   12.987      1.33644E+05   6027.0    
   400.000       43.608       0.0000      7.86195E-05  6.74908E-02  8.16022E-02   12.951      1.33631E+05   6025.9    
   401.000       26.144       0.0000      8.00027E-05  6.75058E-02  8.28255E-02   12.968      1.33618E+05   6024.8    
   402.000       10.061       50.000      8.13647E-05  6.82112E-02  8.40189E-02   13.056      1.33605E+05   6023.7    
   403.000       44.094       0.0000      8.27056E-05  6.86185E-02  8.51833E-02   13.039      1.33592E+05   6022.6    
   404.000       30.308       0.0000      8.40284E-05  6.93207E-02  8.63196E-02   13.149      1.33579E+05   6021.5    
   405.000       15.120       50.000      8.53329E-05  7.13290E-02  8.74288E-02   13.359      1.33566E+05   6020.4    
   406.000       47.966       0.0000      8.66235E-05  7.14283E-02  8.85118E-02   13.206      1.33552E+05   6019.3    
   407.000       25.979       0.0000      8.79011E-05  6.96734E-02  8.95693E-02   13.067      1.33539E+05   6018.2    
 
      TIME          DOY      CROPSTA         RAIN          DVS    
 
   300.000       300.00       0.0000       1.2000            -    
   301.000       301.00       0.0000       21.300            -    
   302.000       302.00       0.0000       21.900            -    
   303.000       303.00       0.0000      0.10000            -    
   304.000       304.00       0.0000       0.0000            -    
   305.000       305.00       0.0000       0.0000            -    
   306.000       306.00       0.0000       4.4000            -    
   307.000       307.00       0.0000       4.8000            -    
   308.000       308.00       0.0000       16.800            -    
   309.000       309.00       0.0000       3.7000            -    
   310.000       310.00       1.0000       1.4000       0.0000    
   311.000       311.00       4.0000       19.800      1.30593E-02
   312.000       312.00       4.0000       20.500      2.65073E-02
   313.000       313.00       4.0000       7.5000      3.92993E-02
   314.000       314.00       4.0000       0.0000      5.24193E-02
   315.000       315.00       4.0000      0.30000      6.57960E-02
   316.000       316.00       4.0000       8.1000      7.88553E-02
   317.000       317.00       4.0000       14.000      9.19146E-02
   318.000       318.00       4.0000       16.300      0.10474    
   319.000       319.00       4.0000      0.20000      0.11783    
   320.000       320.00       4.0000       32.700      0.13091    
   321.000       321.00       4.0000       5.7000      0.14429    
   322.000       322.00       4.0000       2.7000      0.15712    
   323.000       323.00       4.0000       24.800      0.17024    
   324.000       324.00       4.0000      0.20000      0.18336    
   325.000       325.00       4.0000       1.5000      0.19644    
   326.000       326.00       4.0000       1.1000      0.20953    
   327.000       327.00       4.0000       0.0000      0.22261    
   328.000       328.00       4.0000       0.0000      0.23567    
   329.000       329.00       4.0000       0.0000      0.24912    
   330.000       330.00       4.0000      0.30000      0.26224    
   331.000       331.00       4.0000       5.8000      0.27437    
   332.000       332.00       4.0000      0.90000      0.28687    
   333.000       333.00       4.0000      0.10000      0.29966    
   334.000       334.00       4.0000       0.0000      0.31275    
   335.000       335.00       4.0000       0.0000      0.32557    
   336.000       336.00       4.0000       0.0000      0.33866    
   337.000       337.00       4.0000      0.10000      0.35149    
   338.000       338.00       4.0000       8.4000      0.36457    
   339.000       339.00       4.0000       0.0000      0.37763    
   340.000       340.00       4.0000       0.0000      0.39046    
   341.000       341.00       4.0000       8.6000      0.40354    
   342.000       342.00       4.0000       10.900      0.41899    
   343.000       343.00       4.0000       2.2000      0.43444    
   344.000       344.00       4.0000       0.0000      0.44955    
   345.000       345.00       4.0000      0.40000      0.46500    
   346.000       346.00       4.0000      0.10000      0.48011    
   347.000       347.00       4.0000      0.20000      0.49522    
   348.000       348.00       4.0000       0.0000      0.51033    
   349.000       349.00       4.0000       8.7000      0.52511    
   350.000       350.00       4.0000       7.7000      0.54026    
   351.000       351.00       4.0000      0.20000      0.55503    
   352.000       352.00       4.0000      0.20000      0.57014    
   353.000       353.00       4.0000       0.0000      0.58491    
   354.000       354.00       4.0000      0.80000      0.60003    
   355.000       355.00       4.0000       2.5000      0.61514    
   356.000       356.00       4.0000      0.50000      0.63029    
   357.000       357.00       4.0000       14.700      0.64506    
   358.000       358.00       4.0000       3.2000      0.65984    
   359.000       359.00       4.0000       8.0000      0.67342    
   360.000       360.00       4.0000       21.000      0.68700    
   361.000       361.00       4.0000       29.200      0.70089    
   362.000       362.00       4.0000       28.500      0.71417    
   363.000       363.00       4.0000       23.600      0.72677    
   364.000       364.00       4.0000       7.7000      0.74005    
   365.000       365.00       4.0000       0.0000      0.75332    
   366.000       1.0000       4.0000       0.0000      0.76626    
   367.000       2.0000       4.0000       22.100      0.77886    
   368.000       3.0000       4.0000       12.300      0.79010    
   369.000       4.0000       4.0000       7.8000      0.80236    
   370.000       5.0000       4.0000      0.50000      0.81530    
   371.000       6.0000       4.0000       2.5000      0.82823    
   372.000       7.0000       4.0000       0.0000      0.84151    
   373.000       8.0000       4.0000       3.4000      0.85479    
   374.000       9.0000       4.0000       0.0000      0.86773    
   375.000       10.000       4.0000      0.40000      0.88101    
   376.000       11.000       4.0000      0.20000      0.89429    
   377.000       12.000       4.0000       24.300      0.90757    
   378.000       13.000       4.0000       0.0000      0.92085    
   379.000       14.000       4.0000       0.0000      0.93413    
   380.000       15.000       4.0000       1.4000      0.94741    
   381.000       16.000       4.0000       1.8000      0.96069    
   382.000       17.000       4.0000       0.0000      0.97397    
   383.000       18.000       4.0000       0.0000      0.98725    
   384.000       19.000       4.0000       0.0000       1.0005    
   385.000       20.000       4.0000       0.0000       1.0453    
   386.000       21.000       4.0000       1.4000       1.0912    
   387.000       22.000       4.0000      0.60000       1.1370    
   388.000       23.000       4.0000       0.0000       1.1828    
   389.000       24.000       4.0000       0.0000       1.2263    
   390.000       25.000       4.0000       0.0000       1.2698    
   391.000       26.000       4.0000       0.0000       1.3133    
   392.000       27.000       4.0000       0.0000       1.3580    
   393.000       28.000       4.0000       0.0000       1.4027    
   394.000       29.000       4.0000       0.0000       1.4474    
   395.000       30.000       4.0000       0.0000       1.4933    
   396.000       31.000       4.0000       0.0000       1.5391    
   397.000       32.000       4.0000       0.0000       1.5850    
   398.000       33.000       4.0000       0.0000       1.6308    
   399.000       34.000       4.0000       0.0000       1.6767    
   400.000       35.000       4.0000      0.80000       1.7225    
   401.000       36.000       4.0000       1.4000       1.7684    
   402.000       37.000       4.0000      0.30000       1.8142    
   403.000       38.000       4.0000       0.0000       1.8600    
